SYS,KU$_USER_MAPPING_VIEW_TBL
SYS,KU_NOEXP_TAB
SYS,CRC$_RESULT_CACHE_STATS
SYS,WRI$_DBU_FEATURE_USAGE
SYS,WRI$_DBU_FEATURE_METADATA
SYS,WRI$_DBU_HIGH_WATER_MARK
SYS,WRI$_DBU_HWM_METADATA
SYS,WRI$_DBU_USAGE_SAMPLE
SYS,WRI$_DBU_CPU_USAGE
SYS,WRI$_DBU_CPU_USAGE_SAMPLE
SYS,WRI$_ALERT_OUTSTANDING
SYS,WRI$_ALERT_HISTORY
SYS,WRI$_ALERT_THRESHOLD
SYS,WRI$_ALERT_THRESHOLD_LOG
SYS,KET$_AUTOTASK_STATUS
